 N=  0.40000000000000002     
 N=  0.35007812062523547     
 N=  0.30359835088084247     
 N=  0.26164522938188911     
 N=  0.22549633246280809     
 N=  0.19653592834500411     
 N=  0.17610668169585345     
 N=  0.16534953857208878     
 N=  0.16513993403457208     
 N=  0.17615581198033667     
 N=  0.19880584037605456     
 N=  0.23213815758051792     
 N=  0.27075955551866865     
 N=  0.30747967322544206     
 N=  0.34062320036897370     
 N=  0.37049054122908520     
 N=  0.39739910745143098     
 N=  0.42163361190320853     
 N=  0.44345669322217696     
 N=  0.46310721167634478     
 N=  0.48079994076936339     
 N=  0.49672697309316344     
 N=  0.51105984551331640     
 N=  0.52395179600845443     
 N=  0.53553989588076845     
 N=  0.54594696809751397     
 N=  0.55528327637634101     
 N=  0.56364799914797581     
 N=  0.57113051226780109     
 N=  0.57781150570175432     
 N=  0.58376395750763410     
 N=  0.58905398551290056     
 N=  0.59374159409083660     
 N=  0.59788133071180782     
 N=  0.60152286459529902     
 N=  0.60471149780764966     
 N=  0.60748861749921856     
 N=  0.60989209660406452     
 N=  0.61195664918915793     
 N=  0.61371414569932892     
 N=  0.61519389256631762     
 N=  0.61642288000924117     
 N=  0.61742600132831893     
 N=  0.61822624656636449     
 N=  0.61884487306876257     
 N=  0.61930155519984220     
 N=  0.61961451526062339     
 N=  0.61980063748973935     
 N=  0.61987556690648560     
 N=  0.61985379466345814     
 N=  0.61974873150754095     
 N=  0.61957277089387486     
 N=  0.61933734325014478     
 N=  0.61905296284092959     
 N=  0.61872926862768018     
 N=  0.61837506045390978     
 N=  0.61799833180351871     
 N=  0.61760630028048025     
 N=  0.61720543683972962     
 N=  0.61680149466308332     
 N=  0.61639953842309247     
 N=  0.61600397451606315     
 N=  0.61561858267835867     
 N=  0.61524654923352340     
 N=  0.61489050205797369     
 N=  0.61455254720594088     
 N=  0.61423430700526516     
 N=  0.61393695932866510     
 N=  0.61366127766301182     
 N=  0.61340767154319653     
 N=  0.61317622688718376     
 N=  0.61296674576322774     
 N=  0.61277878513630779     
 N=  0.61261169417510863     
 N=  0.61246464974932202     
 N=  0.61233668980550171     
 N=  0.61222674437408930     
 N=  0.61213366402681135     
 N=  0.61205624566920680     
 N=  0.61199325561495843     
 N=  0.61194344994500016     
 N=  0.61190559220371832     
 N=  0.61187846852619199     
 N=  0.61186090032407336     
 N=  0.61185175468353148     
 N=  0.61184995264713671     
 N=  0.61185447556331884     
 N=  0.61186436969289881     
 N=  0.61187874926304597     
 N=  0.61189679815573395     
 N=  0.61191777041119810     
 N=  0.61194098971783140     
 N=  0.61196584804908005     
 N=  0.61199180359583949     
 N=  0.61201837813010762     
 N=  0.61204515392265979     
 N=  0.61207177032459792     
 N=  0.61209792011006647     
 N=  0.61212334566540549     
 N=  0.61214783509867221     
 N=  0.61217121833289023     
 N=  0.61219336323663776     
 N=  0.61221417183667648     
 N=  0.61223357664925571     
 N=  0.61225153715947422     
 N=  0.61226803647161632     
 N=  0.61228307814765537     
 N=  0.61229668324609088     
 N=  0.61230888756889990     
 N=  0.61231973912059667     
 N=  0.61232929578014772     
 N=  0.61233762318373863     
 N=  0.61234479281408383     
 N=  0.61235088029006990     
 N=  0.61235596384898283     
 N=  0.61236012301235154     
 N=  0.61236343742550980     
 N=  0.61236598586030033     
 N=  0.61236784536989219     
 N=  0.61236909058442179     
 N=  0.61236979313607987     
 N=  0.61237002120232298     
 N=  0.61236983915606780     
 N=  0.61236930731201455     
 N=  0.61236848175861769     
 N=  0.61236741426566532     
 N=  0.61236615225792967     
 N=  0.61236473884589271     
 N=  0.61236321290512441     
 N=  0.61236160919648452     
 N=  0.61235995851992164     
 N=  0.61235828789525071     
 N=  0.61235662076389008     
 N=  0.61235497720612875     
 N=  0.61235337416906743     
 N=  0.61235182570092894     
 N=  0.61235034318795978     
 N=  0.61234893559064407     
 N=  0.61234760967642077     
 N=  0.61234637024653338     
 N=  0.61234522035504590     
 N=  0.61234416151843363     
 N=  0.61234319391449610     
 N=  0.61234231656964866     
 N=  0.61234152753392423     
 N=  0.61234082404326384     
 N=  0.61234020266889033     
 N=  0.61233965945374735     
 N=  0.61233919003614945     
 N=  0.61233878976092537     
 N=  0.61233845377845098     
 N=  0.61233817713206351     
 N=  0.61233795483442088     
 N=  0.61233778193342836     
 N=  0.61233765356839442     
 N=  0.61233756501710579     
 N=  0.61233751173452611     
 N=  0.61233748938382593     
 N=  0.61233749386044667     
 N=  0.61233752130988817     
 N=  0.61233756813988860     
 N=  0.61233763102764094     
 N=  0.61233770692265987     
 N=  0.61233779304587932     
 N=  0.61233788688552604     
 N=  0.61233798619027735     
 N=  0.61233808896017139     
 N=  0.61233819343570106     
 N=  0.61233829808548368     
 N=  0.61233840159286002     
 N=  0.61233850284173996     
 N=  0.61233860090197689     
 N=  0.61233869501451743     
 N=  0.61233878457654167     
 N=  0.61233886912677971     
 N=  0.61233894833115976     
 N=  0.61233902196891843     
 N=  0.61233908991927943     
 N=  0.61233915214878454     
 N=  0.61233920869934055     
 N=  0.61233925967702896     
 N=  0.61233930524170788     
 N=  0.61233934559742287     
 N=  0.61233938098363005     
 N=  0.61233941166722550     
 N=  0.61233943793536394     
 N=  0.61233946008904527     
 N=  0.61233947843743763     
 N=  0.61233949329290405     
 N=  0.61233950496669354     
 N=  0.61233951376525686     
 N=  0.61233951998714231     
 N=  0.61233952392042967     
 N=  0.61233952584065598     
 N=  0.61233952600919028     
 N=  0.61233952467201336     
 N=  0.61233952205886033     
 N=  0.61233951838268497     
 N=  0.61233951383940721     
 N=  0.61233950860790698     
 P=  0.20000000000000001     
 P=  0.20838501487648131     
 P=  0.21439707146496684     
 P=  0.21724492742094809     
 P=  0.21606502944017256     
 P=  0.21000575878064587     
 P=  0.19836093022260637     
 P=  0.18070438600657673     
 P=  0.15693877001763304     
 P=  0.12728025711703547     
 P=   9.2596625437189023E-002
 P=   5.6436769672925033E-002
 P=   2.9147301864791614E-002
 P=   1.6748612421571513E-002
 P=   1.1808648856474551E-002
 P=   9.5430569285528295E-003
 P=   8.3589234736648355E-003
 P=   7.6983887403150649E-003
 P=   7.3294150254742604E-003
